"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 11, 2016","10.970","12.460","12.590","10.580","61.82K","-11.96%"
"Sep 10, 2016","12.460","12.590","12.830","12.050","19.04K","-1.03%"
"Sep 09, 2016","12.590","12.900","13.820","12.000","50.40K","-2.40%"
"Sep 08, 2016","12.900","11.930","13.110","11.600","57.01K","8.13%"
"Sep 07, 2016","11.930","12.670","12.990","11.210","175.10K","-5.84%"
"Sep 06, 2016","12.670","13.900","14.520","12.050","90.07K","-8.85%"
"Sep 05, 2016","13.900","13.840","14.340","12.500","159.22K","0.43%"
"Sep 04, 2016","13.840","11.180","14.000","10.070","116.28K","23.79%"
"Sep 03, 2016","11.180","9.860","15.250","9.830","362.22K","13.39%"
"Sep 02, 2016","9.860","7.910","10.800","7.770","163.06K","24.65%"
"Sep 01, 2016","7.910","8.480","8.850","7.770","47.76K","-6.72%"
"Aug 31, 2016","8.480","8.400","8.900","7.300","88.15K","0.95%"
"Aug 30, 2016","8.400","8.790","9.500","7.830","98.22K","-4.44%"
"Aug 29, 2016","8.790","9.130","10.800","7.950","251.42K","-3.72%"
"Aug 28, 2016","9.130","4.810","9.800","4.810","308.03K","89.81%"
"Aug 27, 2016","4.810","4.150","5.100","4.120","103.44K","15.90%"
"Aug 26, 2016","4.150","4.150","4.660","4.010","191.66K","0.00%"
"Aug 25, 2016","4.150","4.480","4.560","3.700","77.55K","-7.37%"
"Aug 24, 2016","4.480","4.790","5.050","4.330","56.67K","-6.47%"
"Aug 23, 2016","4.790","4.470","5.420","3.750","261.64K","7.16%"
"Aug 22, 2016","4.470","2.510","6.860","2.500","279.86K","78.09%"
"Aug 21, 2016","2.510","2.470","2.620","2.390","4.66K","1.62%"
"Aug 20, 2016","2.470","2.270","2.570","2.230","20.35K","8.81%"
"Aug 19, 2016","2.270","2.210","2.320","2.150","3.82K","2.71%"
"Aug 18, 2016","2.210","2.270","2.280","2.130","14.84K","-2.64%"
"Aug 17, 2016","2.270","2.240","2.270","2.010","8.53K","1.34%"
"Aug 16, 2016","2.240","2.170","2.250","1.960","7.45K","3.23%"
"Aug 15, 2016","2.170","1.970","2.500","1.970","220.62K","10.15%"
"Aug 14, 2016","1.970","1.970","2.500","1.870","159.59K","0.00%"
"Aug 13, 2016","1.970","1.950","2.060","1.910","7.71K","1.03%"
"Aug 12, 2016","1.950","1.940","2.060","1.900","11.91K","0.52%"
"Aug 11, 2016","1.940","2.020","2.070","1.900","3.14K","-3.96%"
"Aug 10, 2016","2.020","2.090","2.130","1.990","15.43K","-3.35%"
"Aug 09, 2016","2.090","1.910","2.100","1.900","11.48K","9.42%"
"Aug 08, 2016","1.910","1.920","2.000","1.830","6.22K","-0.52%"
"Aug 07, 2016","1.920","1.860","2.030","1.820","13.01K","3.23%"
"Aug 06, 2016","1.860","1.800","1.940","1.730","11.94K","3.33%"
"Aug 05, 2016","1.800","1.870","1.900","1.740","2.51K","-3.74%"
"Aug 04, 2016","1.870","1.580","1.930","1.580","18.29K","18.35%"
"Aug 03, 2016","1.580","1.360","1.660","1.360","61.06K","16.18%"
"Aug 02, 2016","1.360","1.700","1.760","1.280","54.76K","-20.00%"
"Aug 01, 2016","1.700","1.800","1.830","1.700","7.13K","-5.56%"
"Jul 31, 2016","1.800","1.930","1.940","1.800","16.80K","-6.74%"
"Jul 30, 2016","1.930","1.910","1.930","1.860","1.45K","1.05%"
"Jul 29, 2016","1.910","1.880","1.950","1.820","1.54K","1.60%"
"Jul 28, 2016","1.880","1.940","1.950","1.830","4.58K","-3.09%"
"Jul 27, 2016","1.940","1.770","1.940","1.760","4.55K","9.60%"
"Jul 26, 2016","1.770","1.880","1.880","1.700","10.52K","-5.85%"
"Jul 25, 2016","1.880","1.870","1.900","1.800","5.68K","0.53%"
"Jul 24, 2016","1.870","1.900","1.930","1.810","7.78K","-1.58%"
"Jul 23, 2016","1.900","1.830","1.900","1.800","4.91K","3.83%"
"Jul 22, 2016","1.830","1.730","1.850","1.700","9.30K","5.78%"
"Jul 21, 2016","1.730","1.790","1.820","1.730","2.55K","-3.35%"
"Jul 20, 2016","1.790","1.880","1.930","1.740","22.14K","-4.79%"
"Jul 19, 2016","1.880","1.970","2.000","1.860","12.26K","-4.57%"
"Jul 18, 2016","1.970","1.970","2.040","1.950","5.70K","0.00%"
"Jul 17, 2016","1.970","2.010","2.020","1.960","1.64K","-1.99%"
"Jul 16, 2016","2.010","1.990","2.060","1.980","6.87K","1.01%"
"Jul 15, 2016","1.990","2.010","2.040","1.950","16.66K","-1.00%"
"Jul 14, 2016","2.010","1.960","2.040","1.920","6.57K","2.55%"
"Jul 13, 2016","1.960","2.010","2.010","1.920","6.35K","-2.49%"
"Jul 12, 2016","2.010","1.970","2.060","1.960","20.75K","2.03%"
"Jul 11, 2016","1.970","1.920","2.020","1.880","13.70K","2.60%"
"Jul 10, 2016","1.920","1.950","1.980","1.860","4.24K","-1.54%"
"Jul 09, 2016","1.950","1.950","1.980","1.840","3.27K","0.00%"
"Jul 08, 2016","1.950","1.830","2.020","1.810","9.96K","6.56%"
"Jul 07, 2016","1.830","1.950","2.200","1.760","54.82K","-6.15%"
"Jul 06, 2016","1.950","1.740","1.970","1.710","13.56K","12.07%"
"Jul 05, 2016","1.740","1.680","1.750","1.640","7.23K","3.57%"
"Jul 04, 2016","1.680","1.730","1.800","1.650","4.33K","-2.89%"
"Jul 03, 2016","1.730","1.740","1.860","1.620","9.78K","-0.57%"
"Jul 02, 2016","1.740","1.690","1.990","1.620","22.39K","2.96%"
"Jul 01, 2016","1.690","1.580","1.710","1.580","4.65K","6.96%"
"Jun 30, 2016","1.580","1.530","1.620","1.500","5.91K","3.27%"
"Jun 29, 2016","1.530","1.460","1.610","1.450","49.61K","4.79%"
"Jun 28, 2016","1.460","1.460","1.510","1.430","7.72K","0.00%"
"Jun 27, 2016","1.460","1.510","1.520","1.390","11.58K","-3.31%"
"Jun 26, 2016","1.510","1.570","1.610","1.460","1.64K","-3.82%"
"Jun 25, 2016","1.570","1.530","1.660","1.520","9.16K","2.61%"
"Jun 24, 2016","1.530","1.570","1.680","1.520","10.88K","-2.55%"
"Jun 23, 2016","1.570","1.520","1.570","1.400","19.74K","3.29%"
"Jun 22, 2016","1.520","1.620","1.740","1.520","39.66K","-6.17%"
"Jun 21, 2016","1.620","1.770","1.870","1.500","41.17K","-8.47%"
"Jun 20, 2016","1.770","1.880","1.910","1.700","22.56K","-5.85%"
"Jun 19, 2016","1.880","2.020","2.120","1.700","41.20K","-6.93%"
"Jun 18, 2016","2.020","1.760","2.350","1.730","251.98K","14.77%"
"Jun 17, 2016","1.760","1.450","1.790","1.450","59.53K","21.38%"
"Jun 16, 2016","1.450","1.450","1.620","1.420","44.30K","0.00%"
"Jun 15, 2016","1.450","1.340","1.510","1.310","6.55K","8.21%"
"Jun 14, 2016","1.340","1.270","1.380","1.100","30.25K","5.51%"
"Jun 13, 2016","1.270","1.250","1.360","1.180","9.05K","1.60%"
"Jun 12, 2016","1.250","1.170","1.250","1.110","15.65K","6.84%"
"Jun 11, 2016","1.170","1.140","1.170","1.140","0.74K","2.63%"
"Jun 10, 2016","1.140","1.150","1.190","1.080","11.28K","-0.87%"
"Jun 09, 2016","1.150","1.000","1.230","0.987","8.39K","15.00%"
"Jun 08, 2016","1.000","0.966","1.010","0.966","4.58K","3.56%"
"Jun 07, 2016","0.966","1.010","1.010","0.956","15.06K","-4.40%"
"Jun 06, 2016","1.010","1.010","1.050","0.986","2.87K","0.00%"
"Jun 05, 2016","1.010","0.977","1.010","0.965","9.29K","3.37%"
"Jun 04, 2016","0.977","0.952","0.989","0.937","15.43K","2.58%"
"Jun 03, 2016","0.952","0.930","0.956","0.911","13.23K","2.42%"
"Jun 02, 2016","0.930","0.915","0.940","0.899","6.55K","1.59%"
"Jun 01, 2016","0.915","0.938","0.940","0.873","7.59K","-2.41%"
"May 31, 2016","0.938","0.901","0.966","0.892","17.50K","4.12%"
"May 30, 2016","0.901","0.900","0.914","0.860","15.01K","0.10%"
"May 29, 2016","0.900","0.810","0.949","0.810","14.66K","11.11%"
"May 28, 2016","0.810","0.842","0.901","0.810","7.64K","-3.75%"
"May 27, 2016","0.842","0.866","0.876","0.826","7.13K","-2.82%"
"May 26, 2016","0.866","0.862","0.904","0.846","3.07K","0.44%"
"May 25, 2016","0.862","0.908","0.917","0.862","3.97K","-5.02%"
"May 24, 2016","0.908","0.901","0.982","0.900","9.94K","0.73%"
"May 23, 2016","0.901","0.920","0.960","0.894","1.33K","-2.04%"
"May 22, 2016","0.920","0.957","0.979","0.900","12.20K","-3.84%"
"May 21, 2016","0.957","0.934","0.978","0.841","6.35K","2.40%"
"May 20, 2016","0.934","0.859","0.960","0.840","17.91K","8.75%"
"May 19, 2016","0.859","0.825","0.863","0.820","6.34K","4.13%"
"May 18, 2016","0.825","0.817","0.870","0.788","29.56K","1.03%"
"May 17, 2016","0.817","0.814","0.854","0.810","6.75K","0.26%"
"May 16, 2016","0.814","0.829","0.840","0.810","11.21K","-1.77%"
"May 15, 2016","0.829","0.837","0.860","0.804","13.64K","-0.88%"
"May 14, 2016","0.837","0.846","0.854","0.827","2.49K","-1.12%"
"May 13, 2016","0.846","0.865","0.878","0.834","2.68K","-2.15%"
"May 12, 2016","0.865","0.860","0.877","0.848","3.66K","0.57%"
"May 11, 2016","0.860","0.831","0.865","0.823","1.03K","3.44%"
"May 10, 2016","0.831","0.827","0.885","0.822","3.65K","0.52%"
"May 09, 2016","0.827","0.846","0.858","0.819","4.08K","-2.30%"
"May 08, 2016","0.846","0.872","0.891","0.831","9.83K","-2.90%"
"May 07, 2016","0.872","0.881","0.881","0.839","8.43K","-1.07%"
"May 06, 2016","0.881","0.901","0.919","0.870","3.05K","-2.17%"
"May 05, 2016","0.901","0.918","0.918","0.890","3.31K","-1.88%"
"May 04, 2016","0.918","0.926","0.944","0.896","1.03K","-0.91%"
"May 03, 2016","0.926","0.975","0.975","0.914","1.51K","-5.03%"
"May 02, 2016","0.975","0.913","0.992","0.908","4.87K","6.83%"
"May 01, 2016","0.913","0.908","0.941","0.895","3.96K","0.54%"
"Apr 30, 2016","0.908","0.877","0.970","0.877","6.11K","3.51%"
"Apr 29, 2016","0.877","0.908","0.918","0.877","3.06K","-3.34%"
"Apr 28, 2016","0.908","0.937","0.949","0.881","4.98K","-3.13%"
"Apr 27, 2016","0.937","0.900","0.970","0.861","10.81K","4.16%"
"Apr 26, 2016","0.900","0.982","0.997","0.834","16.02K","-8.43%"
"Apr 25, 2016","0.982","1.030","1.050","0.959","15.38K","-4.63%"
"Apr 24, 2016","1.030","1.030","1.050","1.000","10.09K","0.00%"
"Apr 23, 2016","1.030","0.987","1.040","0.982","5.62K","4.35%"
"Apr 22, 2016","0.987","0.982","1.040","0.952","13.58K","0.56%"
"Apr 21, 2016","0.982","1.060","1.070","0.960","22.43K","-7.40%"
"Apr 20, 2016","1.060","1.140","1.140","1.020","35.79K","-7.02%"
"Apr 19, 2016","1.140","1.100","1.170","1.100","19.23K","3.64%"
"Apr 18, 2016","1.100","1.020","1.110","1.010","20.60K","7.84%"
"Apr 17, 2016","1.020","0.982","1.100","0.959","15.46K","3.84%"
"Apr 16, 2016","0.982","0.983","1.000","0.955","2.22K","-0.09%"
"Apr 15, 2016","0.983","1.030","1.040","0.946","6.58K","-4.54%"
"Apr 14, 2016","1.030","1.040","1.060","0.982","7.56K","-0.96%"
"Apr 13, 2016","1.040","0.931","1.070","0.920","10.99K","11.71%"
"Apr 12, 2016","0.931","1.020","1.040","0.861","12.52K","-8.73%"
"Apr 11, 2016","1.020","1.080","1.140","0.981","8.13K","-5.56%"
"Apr 10, 2016","1.080","1.150","1.150","0.869","33.27K","-6.09%"
"Apr 09, 2016","1.150","1.420","1.420","1.130","60.98K","-19.01%"
"Apr 08, 2016","1.420","1.520","1.540","1.420","7.65K","-6.58%"
"Apr 07, 2016","1.520","1.500","1.550","1.490","2.29K","1.33%"
"Apr 06, 2016","1.500","1.510","1.550","1.460","13.46K","-0.66%"
"Apr 05, 2016","1.510","1.570","1.600","1.460","9.98K","-3.82%"
"Apr 04, 2016","1.570","1.560","1.600","1.500","6.68K","0.64%"
"Apr 03, 2016","1.560","1.560","1.590","1.490","1.89K","0.00%"
"Apr 02, 2016","1.560","1.460","1.560","1.420","18.33K","6.85%"
"Apr 01, 2016","1.460","1.400","1.480","1.400","3.71K","4.29%"
"Mar 31, 2016","1.400","1.420","1.450","1.390","0.23K","-1.41%"
"Mar 30, 2016","1.420","1.480","1.520","1.400","2.19K","-4.05%"
"Mar 29, 2016","1.480","1.480","1.530","1.460","3.23K","0.00%"
"Mar 28, 2016","1.480","1.500","1.560","1.410","16.33K","-1.33%"
"Mar 27, 2016","1.500","1.690","1.720","1.400","34.34K","-11.24%"
"Mar 26, 2016","1.690","1.590","1.720","1.590","8.16K","6.29%"
"Mar 25, 2016","1.590","1.630","3.300","1.590","2.62K","-2.45%"
"Mar 24, 2016","1.630","1.450","1.730","1.410","44.16K","12.41%"
"Mar 23, 2016","1.450","1.340","1.450","1.340","9.23K","8.21%"
"Mar 22, 2016","1.340","1.440","1.510","1.340","19.72K","-6.94%"
"Mar 21, 2016","1.440","1.480","1.560","1.350","16.88K","-2.70%"
"Mar 20, 2016","1.480","1.210","1.500","1.180","23.85K","22.31%"
"Mar 19, 2016","1.210","1.100","1.260","1.100","1.00K","10.00%"
"Mar 18, 2016","1.100","1.300","1.400","1.000","23.05K","-15.38%"
"Mar 17, 2016","1.300","1.110","1.300","1.090","13.40K","17.12%"
"Mar 16, 2016","1.110","1.150","1.200","1.090","0.59K","-3.48%"
"Mar 15, 2016","1.150","1.180","1.200","1.080","0.15K","-2.54%"
"Mar 14, 2016","1.180","1.200","1.360","1.080","1.80K","-1.67%"
"Mar 13, 2016","1.200","1.090","1.210","1.080","1.56K","10.09%"
"Mar 12, 2016","1.090","1.100","1.200","1.050","1.68K","-0.91%"
"Mar 11, 2016","1.100","1.030","1.160","1.030","1.53K","6.80%"
"Mar 10, 2016","1.030","1.080","1.290","1.030","4.11K","-4.63%"
"Mar 09, 2016","1.080","1.090","1.350","0.520","5.73K","-0.92%"
"Mar 08, 2016","1.090","0.995","1.410","0.995","2.12K","9.54%"
"Mar 07, 2016","0.995","1.210","1.210","0.980","5.59K","-17.76%"
"Mar 06, 2016","1.210","1.260","1.270","1.060","15.22K","-3.97%"
"Mar 05, 2016","1.260","1.120","1.370","0.850","19.76K","12.50%"
"Mar 04, 2016","1.120","1.050","1.210","1.020","1.46K","6.67%"
"Mar 03, 2016","1.050","0.849","1.160","0.789","3.61K","23.73%"
"Mar 02, 2016","0.849","0.800","0.870","0.800","1.14K","6.07%"
"Mar 01, 2016","0.800","0.895","0.895","0.785","0.80K","-10.62%"
"Feb 29, 2016","0.895","0.867","0.895","0.844","0.96K","3.29%"
"Feb 28, 2016","0.867","0.828","0.873","0.807","3.74K","4.64%"
"Feb 27, 2016","0.828","0.814","0.846","0.797","10.14K","1.71%"
"Feb 26, 2016","0.814","0.800","0.828","0.780","2.05K","1.79%"
"Feb 25, 2016","0.800","0.777","0.837","0.750","1.13K","2.97%"
"Feb 24, 2016","0.777","0.740","0.777","0.721","0.48K","5.00%"
"Feb 23, 2016","0.740","0.772","0.812","0.727","0.96K","-4.13%"
"Feb 22, 2016","0.772","0.792","0.824","0.763","3.00K","-2.56%"
"Feb 21, 2016","0.792","0.810","0.873","0.736","8.53K","-2.21%"
"Feb 20, 2016","0.810","0.835","0.873","0.789","1.12K","-3.04%"
"Feb 19, 2016","0.835","0.765","0.835","0.732","8.76K","9.22%"
"Feb 18, 2016","0.765","0.733","0.813","0.698","1.78K","4.32%"
"Feb 17, 2016","0.733","1.050","1.050","0.698","11.39K","-30.17%"
"Feb 16, 2016","1.050","0.754","1.050","0.754","1.90K","39.20%"
"Feb 15, 2016","0.754","0.833","1.400","0.721","4.08K","-9.44%"
"Feb 14, 2016","0.833","0.784","0.855","0.660","5.69K","6.28%"
"Feb 13, 2016","0.784","0.630","0.909","0.333","18.08K","24.42%"
"Feb 12, 2016","0.630","0.550","0.630","0.410","9.14K","14.53%"
"Feb 11, 2016","0.550","0.475","0.588","0.423","3.49K","15.81%"
"Feb 10, 2016","0.475","0.461","0.477","0.457","0.05K","3.08%"
"Feb 09, 2016","0.461","0.482","0.482","0.461","0.30K","-4.52%"
"Feb 08, 2016","0.482","0.471","0.493","0.471","0.35K","2.51%"
"Feb 07, 2016","0.471","0.471","0.502","0.471","0.05K","0.00%"
"Feb 06, 2016","0.471","0.497","0.526","0.471","0.70K","-5.29%"
"Feb 05, 2016","0.497","0.495","0.535","0.470","3.26K","0.40%"
"Feb 04, 2016","0.495","0.481","0.535","0.479","0.35K","2.91%"
"Feb 03, 2016","0.481","0.490","0.490","0.472","0.09K","-1.84%"
"Feb 02, 2016","0.490","0.550","0.565","0.490","-","-10.91%"
"Feb 01, 2016","0.550","0.524","0.576","0.470","39.12K","4.96%"
"Jan 31, 2016","0.524","0.469","0.524","0.469","0.01K","11.73%"
"Jan 30, 2016","0.469","0.550","0.550","0.468","0.01K","-14.73%"
"Jan 29, 2016","0.550","0.525","0.557","0.468","1.84K","4.66%"
"Jan 28, 2016","0.525","0.630","0.630","0.525","0.05K","-16.56%"
"Jan 27, 2016","0.630","0.594","0.660","0.527","0.04K","5.96%"
"Jan 26, 2016","0.594","0.634","0.651","0.550","1.43K","-6.25%"
"Jan 25, 2016","0.634","0.586","0.680","0.540","0.10K","8.15%"
"Jan 24, 2016","0.586","0.680","0.680","0.586","2.46K","-13.79%"
"Jan 23, 2016","0.680","0.492","0.680","0.492","3.72K","38.10%"
"Jan 22, 2016","0.492","0.500","0.570","0.492","0.78K","-1.52%"
"Jan 21, 2016","0.500","0.559","0.600","0.500","0.08K","-10.49%"
"Jan 20, 2016","0.559","0.540","0.559","0.456","0.02K","3.44%"
"Jan 19, 2016","0.540","0.500","0.540","0.410","0.99K","8.00%"
"Jan 18, 2016","0.500","0.400","0.500","0.400","0.09K","25.00%"
"Jan 17, 2016","0.400","0.489","0.500","0.400","0.02K","-18.18%"
"Jan 16, 2016","0.489","0.431","0.489","0.374","2.65K","13.57%"
"Jan 15, 2016","0.431","0.451","0.459","0.431","1.03K","-4.55%"
"Jan 14, 2016","0.451","0.461","0.491","0.451","0.04K","-2.17%"
"Jan 13, 2016","0.461","0.471","0.471","0.461","0.51K","-2.12%"
"Jan 12, 2016","0.471","0.471","0.471","0.471","1.46K","0.00%"
"Jan 11, 2016","0.471","0.471","0.471","0.471","-","0.00%"
"Jan 10, 2016","0.471","0.470","0.512","0.470","0.01K","0.21%"
"Jan 09, 2016","0.470","0.545","0.545","0.470","-","-13.76%"
"Jan 08, 2016","0.545","0.470","0.545","0.470","-","15.96%"
"Jan 07, 2016","0.470","0.470","0.470","0.470","-","0.00%"
"Jan 06, 2016","0.470","0.470","0.549","0.470","0.94K","0.00%"
"Jan 05, 2016","0.470","0.470","0.549","0.470","2.61K","0.00%"
"Jan 04, 2016","0.470","0.488","0.549","0.470","-","-3.59%"
"Jan 03, 2016","0.488","0.460","0.488","0.460","0.02K","5.98%"
"Jan 02, 2016","0.460","0.543","0.590","0.439","0.59K","-15.30%"
"Jan 01, 2016","0.543","0.490","0.543","0.430","1.96K","10.81%"
"Dec 31, 2015","0.490","0.430","0.500","0.421","0.10K","13.98%"
"Dec 30, 2015","0.430","0.440","0.510","0.430","-","-2.27%"
"Dec 29, 2015","0.440","0.440","0.440","0.440","-","0.00%"
"Dec 28, 2015","0.440","0.430","0.440","0.430","0.01K","2.33%"
"Dec 27, 2015","0.430","0.450","0.450","0.430","0.33K","-4.44%"
"Dec 26, 2015","0.450","0.460","0.460","0.450","4.83K","-2.17%"
"Dec 25, 2015","0.460","0.460","0.518","0.460","0.01K","0.00%"
"Dec 24, 2015","0.460","0.450","0.460","0.450","0.07K","2.22%"
"Dec 23, 2015","0.450","0.450","0.450","0.450","-","0.00%"
"Dec 22, 2015","0.450","0.450","0.519","0.450","0.07K","0.00%"
"Dec 21, 2015","0.450","0.450","0.450","0.450","-","0.00%"
"Dec 20, 2015","0.450","0.460","0.530","0.450","15.08K","-2.17%"
"Dec 19, 2015","0.460","0.490","0.490","0.460","-","-6.12%"
"Dec 18, 2015","0.490","0.440","0.531","0.440","0.13K","11.36%"
"Dec 17, 2015","0.440","0.505","0.505","0.440","0.19K","-12.87%"
"Dec 16, 2015","0.505","0.505","0.554","0.505","0.08K","0.00%"
"Dec 15, 2015","0.505","0.440","0.525","0.440","0.19K","14.77%"
"Dec 14, 2015","0.440","0.422","0.554","0.422","6.02K","4.27%"
"Dec 13, 2015","0.422","0.422","0.458","0.422","1.02K","0.00%"
"Dec 12, 2015","0.422","0.450","0.468","0.422","0.98K","-6.22%"
"Dec 11, 2015","0.450","0.399","0.456","0.399","0.22K","12.78%"
"Dec 10, 2015","0.399","0.430","0.455","0.399","0.38K","-7.21%"
"Dec 09, 2015","0.430","0.426","0.455","0.426","0.46K","0.94%"
"Dec 08, 2015","0.426","0.415","0.426","0.395","0.34K","2.65%"
"Dec 07, 2015","0.415","0.430","0.527","0.415","0.05K","-3.53%"
"Dec 06, 2015","0.430","0.430","0.460","0.400","5.70K","0.00%"
"Dec 05, 2015","0.430","0.370","0.433","0.361","12.93K","16.06%"
"Dec 04, 2015","0.370","0.367","0.370","0.363","0.36K","0.95%"
"Dec 03, 2015","0.367","0.369","0.369","0.367","-","-0.54%"
"Dec 02, 2015","0.369","0.365","0.380","0.365","0.06K","1.10%"
"Dec 01, 2015","0.365","0.366","0.411","0.365","0.13K","-0.16%"
"Nov 30, 2015","0.366","0.392","0.420","0.366","0.12K","-6.69%"
"Nov 29, 2015","0.392","0.395","0.406","0.392","0.03K","-0.81%"
"Nov 28, 2015","0.395","0.379","0.400","0.373","0.10K","4.19%"
"Nov 27, 2015","0.379","0.410","0.418","0.379","0.28K","-7.54%"
"Nov 26, 2015","0.410","0.379","0.410","0.379","2.84K","8.18%"
"Nov 25, 2015","0.379","0.420","0.420","0.358","0.17K","-9.76%"
"Nov 24, 2015","0.420","0.448","0.448","0.420","-","-6.25%"
"Nov 23, 2015","0.448","0.358","0.448","0.358","0.11K","25.07%"
"Nov 22, 2015","0.358","0.448","0.448","0.358","0.01K","-20.04%"
"Nov 21, 2015","0.448","0.448","0.448","0.370","0.17K","0.00%"
"Nov 20, 2015","0.448","0.403","0.448","0.390","0.01K","11.25%"
"Nov 19, 2015","0.403","0.409","0.409","0.403","1.15K","-1.56%"
"Nov 18, 2015","0.409","0.409","0.409","0.409","-","0.00%"
"Nov 17, 2015","0.409","0.442","0.442","0.409","-","-7.44%"
"Nov 16, 2015","0.442","0.409","0.452","0.409","0.10K","8.07%"
"Nov 15, 2015","0.409","0.429","0.452","0.409","0.11K","-4.66%"
"Nov 14, 2015","0.429","0.465","0.465","0.429","0.15K","-7.78%"
"Nov 13, 2015","0.465","0.442","0.465","0.405","0.28K","5.25%"
"Nov 12, 2015","0.442","0.423","0.462","0.423","0.27K","4.59%"
"Nov 11, 2015","0.423","0.452","0.472","0.423","6.00K","-6.55%"
"Nov 10, 2015","0.452","0.470","0.470","0.450","0.17K","-3.79%"
"Nov 09, 2015","0.470","0.554","0.554","0.460","0.07K","-15.18%"
"Nov 08, 2015","0.554","0.464","0.554","0.464","0.20K","19.44%"
"Nov 07, 2015","0.464","0.464","0.464","0.423","0.01K","0.00%"
"Nov 06, 2015","0.464","0.427","0.464","0.403","0.24K","8.62%"
"Nov 05, 2015","0.427","0.436","0.496","0.422","0.63K","-2.02%"
"Nov 04, 2015","0.436","0.394","0.554","0.394","5.09K","10.67%"
"Nov 03, 2015","0.394","0.450","0.771","0.326","28.58K","-12.49%"
"Nov 02, 2015","0.450","0.360","0.450","0.300","0.09K","25.00%"
"Nov 01, 2015","0.360","0.380","0.450","0.360","0.01K","-5.26%"
"Oct 31, 2015","0.380","0.441","0.441","0.380","0.01K","-13.89%"
"Oct 30, 2015","0.441","0.500","0.500","0.441","0.09K","-11.74%"
"Oct 29, 2015","0.500","0.377","0.500","0.375","0.23K","32.45%"
"Oct 28, 2015","0.377","0.378","0.420","0.377","0.35K","-0.21%"
"Oct 27, 2015","0.378","0.380","0.380","0.378","-","-0.32%"
"Oct 26, 2015","0.380","0.380","0.448","0.380","0.05K","0.00%"
"Oct 25, 2015","0.380","0.393","0.413","0.377","0.04K","-3.44%"
"Oct 24, 2015","0.393","0.370","0.440","0.370","0.88K","6.07%"
"Oct 23, 2015","0.370","0.370","0.440","0.370","0.08K","0.00%"
"Oct 22, 2015","0.370","0.375","0.440","0.370","0.01K","-1.20%"
"Oct 21, 2015","0.375","0.370","0.375","0.370","0.01K","1.21%"
"Oct 20, 2015","0.370","0.392","0.460","0.370","0.18K","-5.41%"
"Oct 19, 2015","0.392","0.410","0.460","0.392","0.06K","-4.46%"
"Oct 18, 2015","0.410","0.467","0.467","0.400","0.19K","-12.19%"
"Oct 17, 2015","0.467","0.413","0.467","0.392","-","13.02%"
"Oct 16, 2015","0.413","0.376","0.413","0.376","0.20K","9.93%"
"Oct 15, 2015","0.376","0.370","0.397","0.370","0.11K","1.43%"
"Oct 14, 2015","0.370","0.379","0.455","0.370","0.37K","-2.11%"
"Oct 13, 2015","0.379","0.412","0.417","0.379","0.06K","-8.22%"
"Oct 12, 2015","0.412","0.385","0.412","0.379","0.14K","7.17%"
"Oct 11, 2015","0.385","0.380","0.387","0.379","0.10K","1.18%"
"Oct 10, 2015","0.380","0.379","0.412","0.379","-","0.48%"
"Oct 09, 2015","0.379","0.379","0.413","0.379","0.02K","0.00%"
"Oct 08, 2015","0.379","0.397","0.411","0.379","0.10K","-4.56%"
"Oct 07, 2015","0.397","0.392","0.465","0.392","0.01K","1.25%"
"Oct 06, 2015","0.392","0.389","0.392","0.389","-","0.64%"
"Oct 05, 2015","0.389","0.396","0.467","0.389","0.02K","-1.59%"
"Oct 04, 2015","0.396","0.469","0.469","0.394","-","-15.65%"
"Oct 03, 2015","0.469","0.381","0.469","0.381","0.02K","23.01%"
"Oct 02, 2015","0.381","0.464","0.464","0.379","0.01K","-17.92%"
"Oct 01, 2015","0.464","0.390","0.464","0.346","0.36K","19.08%"
"Sep 30, 2015","0.390","0.430","0.430","0.300","0.89K","-9.30%"
"Sep 29, 2015","0.430","0.435","0.439","0.430","-","-1.24%"
"Sep 28, 2015","0.435","0.445","0.469","0.435","0.15K","-2.27%"
"Sep 27, 2015","0.445","0.469","0.469","0.445","0.01K","-4.99%"
"Sep 26, 2015","0.469","0.453","0.469","0.438","0.08K","3.58%"
"Sep 25, 2015","0.453","0.465","0.469","0.444","0.15K","-2.75%"
"Sep 24, 2015","0.465","0.463","0.472","0.436","0.05K","0.65%"
"Sep 23, 2015","0.463","0.501","0.501","0.463","0.06K","-7.72%"
"Sep 22, 2015","0.501","0.501","0.501","0.470","0.11K","0.00%"
"Sep 21, 2015","0.501","0.504","0.504","0.470","-","-0.48%"
"Sep 20, 2015","0.504","0.508","0.546","0.499","-","-0.87%"
"Sep 19, 2015","0.508","0.546","0.546","0.504","0.05K","-6.93%"
"Sep 18, 2015","0.546","0.550","0.550","0.494","0.01K","-0.76%"
"Sep 17, 2015","0.550","0.516","0.550","0.473","0.08K","6.67%"
"Sep 16, 2015","0.516","0.509","0.516","0.440","0.18K","1.30%"
"Sep 15, 2015","0.509","0.477","0.573","0.477","0.07K","6.60%"
"Sep 14, 2015","0.477","0.440","0.560","0.440","0.19K","8.52%"
"Sep 13, 2015","0.440","0.454","0.461","0.440","0.13K","-3.02%"
"Sep 12, 2015","0.454","0.463","0.700","0.454","0.33K","-1.90%"
